dataflow_id,agency_id,original_name,friendly_name
DSD_NASU@DF_USEBP_T1611,OECD.SDD.NAD,SUT Domestic Use at basic prices,sut_domestic_use_basic_prices
DSD_NASU@DF_USEBP_T1612,OECD.SDD.NAD,SUT Import Use at basic prices,sut_import_use_basic_prices
DSD_NASU@DF_USEPP,OECD.SDD.NAD,SUT Use at purchasers' prices (for 'Developer API'),sut_use_purchasers_prices_api
DSD_NASU@DF_USEPP_T1600,OECD.SDD.NAD,SUT Use at purchasers' prices,sut_use_purchasers_prices
DSD_NASU@DF_USEPP_T1601,OECD.SDD.NAD,SUT Domestic Use at purchasers' prices,sut_domestic_use_purchasers_prices
DSD_NASU@DF_USEPP_T1602,OECD.SDD.NAD,SUT Import Use at purchasers' prices,sut_import_use_purchasers_prices
DSD_NASU@DF_USEVA_T1600,OECD.SDD.NAD,"SUT Use, Value added and its components by activity",sut_use_value_added_by_activity
DSD_NASU@DF_VALUATION,OECD.SDD.NAD,SUT Valuation (for 'Developer API'),sut_valuation_api
DSD_NASU@DF_VALUATION_T1620,OECD.SDD.NAD,SUT Trade and transport margins,sut_trade_transport_margins
DSD_NASU@DF_VALUATION_T1630,OECD.SDD.NAD,SUT Taxes less subsidies on products,sut_taxes_subsidies_products
DSD_NASU@DF_VALUATION_T1631,OECD.SDD.NAD,SUT Taxes less subsidies on products excluding VAT,sut_taxes_subsidies_excluding_vat
DSD_NASU@DF_VALUATION_T1632,OECD.SDD.NAD,SUT VAT,sut_vat
DSD_NASU@DF_VALUATION_T1633,OECD.SDD.NAD,SUT Taxes on products,sut_taxes_on_products
DSD_NASU@DF_VALUATION_T1634,OECD.SDD.NAD,SUT Subsidies on products,sut_product_subsidies
DSD_PSD_D1D4@DF_PSD_D1D4,OECD.SDD.NAD,Government debt by instrument coverage,government_debt_by_instrument
DSD_AEA@DF_AEA,OECD.SDD.NAD.SEEA,Air Emissions Accounts,air_emissions_accounts
DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT,OECD.SDD.NAD.SEEA,Air transport CO2 emissions (experimental),air_transport_co2_emissions
DSD_ATR_EUSE@DF_ATR_EUSE,OECD.SDD.NAD.SEEA,Air transport energy use (experimental),air_transport_energy_use
DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT,OECD.SDD.NAD.SEEA,Maritime transport CO2 emissions (experimental),maritime_transport_co2_emissions
DSD_NAT_RES@DF_NAT_RES,OECD.SDD.NAD.SEEA,Mineral and Energy Resources,mineral_energy_resources
DSD_PEFA@DF_PEFAERUSE,OECD.SDD.NAD.SEEA,Physical Energy Flow Accounts: emissions-relevant use,energy_flow_emissions_use
DSD_PEFA@DF_PEFASUP,OECD.SDD.NAD.SEEA,Physical Energy Flow Accounts: supply by activity,energy_flow_supply_activity
DSD_PEFA@DF_PEFAUSE,OECD.SDD.NAD.SEEA,Physical Energy Flow Accounts: use by activity,energy_flow_use_activity
DSD_PEFA_BR@DF_PEFABR,OECD.SDD.NAD.SEEA,Physical Energy Flow Accounts: bridging to energy balances,energy_flow_accounts_bridging
DSD_PEFA_IND@DF_PEFAIND,OECD.SDD.NAD.SEEA,Physical Energy Flow Accounts: key indicators,energy_flow_accounts_key
DF_TEST_MEI,OECD.SDD.SDPS,TEST - Main Economic Indicators Publication,test_main_economic
DSD_DD_HCL@DF_DD_HCL_TEST,OECD.SDD.SDPS,DD HCL order hierarcy test,test_dd_hcl_order
DSD_KEI@DF_KEI,OECD.SDD.STES,Key short-term economic indicators,key_economic_short_term
DSD_STES@DF_BTS,OECD.SDD.STES,Business tendency surveys,business_tendency_surveys
DSD_STES@DF_CLI,OECD.SDD.STES,Composite leading indicators,composite_leading
DSD_STES@DF_CS,OECD.SDD.STES,Consumer opinion surveys,consumer_opinion_surveys
DSD_STES@DF_CSBAR,OECD.SDD.STES,Consumer barometer,consumer_barometer
DSD_STES@DF_FINMARK,OECD.SDD.STES,Financial market,financial_market
DSD_STES@DF_INDSERV,OECD.SDD.STES,"Production, sales, work started and orders",industrial_production_sales_orders
DSD_STES@DF_MONAGG,OECD.SDD.STES,Monetary aggregates,monetary_aggregates
DSD_STES_REVISIONS@DF_STES_REVISIONS,OECD.SDD.STES,Short-term economic statistics revisions,economic_statistics_revisions
DSD_ALFS@DF_ALFS_EMP,OECD.SDD.TPS,Employment by activites and status (ALFS),employment_by_activities_status
DSD_ALFS@DF_ALFS_EMP_EES,OECD.SDD.TPS,Number of employees by activities (ISIC Rev. 4),employees_by_activities_isic
DSD_ALFS@DF_ALFS_EMP_ICSE93,OECD.SDD.TPS,Employment by professional status (ICSE-93),employment_by_professional_status
DSD_ALFS@DF_ALFS_EMP_ISIC,OECD.SDD.TPS,Employment by activities (ISIC Rev. 4),employment_by_activities_isic_rev4
DSD_ALFS@DF_SUMTAB,OECD.SDD.TPS,"Annual labour force survey, summary tables",annual_labour_force_summary
DSD_BATIS@DF_BATIS,OECD.SDD.TPS,Balanced trade in services (BaTIS),balanced_trade_services
DSD_BIMTS@DF_BIMTS_CPA_2_1,OECD.SDD.TPS,Balanced international merchandise trade statistics (BIMTS) - CPA 2.1,balanced_merchandise_trade_cpa
DSD_BIMTS@DF_BIMTS_HS2017_2D,OECD.SDD.TPS,Balanced international merchandise trade statistics (BIMTS) - HS2017-2D,balanced_merchandise_trade
DSD_BOP@DF_BOP,OECD.SDD.TPS,Balance of payments,balance_of_payments
DSD_BOP@DF_IIP,OECD.SDD.TPS,International investment position,international_investment_position
DSD_BOP@DF_TIS,OECD.SDD.TPS,International trade in services,international_trade_services
DSD_CPI_COU_WEIGHTS@DF_CPI_CTRY_WEIGHTS,OECD.SDD.TPS,CPI country weights - OECD composition,cpi_country_weights
DSD_EAR@DF_HOU_EAR,OECD.SDD.TPS,Hourly earnings,hourly_earnings
DSD_G20_PRICES@DF_G20_PRICES,OECD.SDD.TPS,"G20 - Consumer price indices, all items",g20_consumer_prices
DSD_IMTS@DF_IMTS,OECD.SDD.TPS,International merchandise trade statistics,international_merchandise_trade
DSD_ITIC@DF_ITIC,OECD.SDD.TPS,International transport and insurance costs of merchandise trade (ITIC),transport_insurance_costs_trade
DSD_LFS@DF_IALFS_EMP_ISIC4_Q,OECD.SDD.TPS,Employed population by economic activity,employment_by_economic_activity
DSD_LFS@DF_IALFS_EMP_Q,OECD.SDD.TPS,Employed population by age groups,employment_by_age
DSD_LFS@DF_IALFS_EMP_WAP_Q,OECD.SDD.TPS,Employment rate,employment_rate
DSD_LFS@DF_IALFS_INDIC,OECD.SDD.TPS,Infra-annual labour statistics,infra_annual_labour
DSD_LFS@DF_IALFS_LF_Q,OECD.SDD.TPS,Labour force population,labour_force_population
DSD_LFS@DF_IALFS_LF_WAP_Q,OECD.SDD.TPS,Labour force participation rate,labour_force_participation_rate
DSD_LFS@DF_IALFS_OLF_WAP_Q,OECD.SDD.TPS,Population outside the labour force,population_outside_labour_force
DSD_LFS@DF_IALFS_UNE_LF_M,OECD.SDD.TPS,Monthly unemployment levels,monthly_unemployment_levels
DSD_LFS@DF_IALFS_UNE_M,OECD.SDD.TPS,Monthly unemployment rates,monthly_unemployment_rates
DSD_LFS@DF_IALFS_UNE_Q,OECD.SDD.TPS,Unemployed population,unemployed_population
DSD_LFS@DF_IALFS_WAP_Q,OECD.SDD.TPS,Working-age population,working_age_population
DSD_OLAB@DF_OIALAB_INDIC,OECD.SDD.TPS,Infra-annual registered unemployment and job vacancies,unemployment_job_vacancies
DSD_PDB@DF_PDB,OECD.SDD.TPS,Productivity database,productivity_database
DSD_PDB@DF_PDB_GR,OECD.SDD.TPS,Productivity growth rates,productivity_growth_rates
DSD_PDB@DF_PDB_ISIC4_I4,OECD.SDD.TPS,Productivity by industry,productivity_by_industry
DSD_PDB@DF_PDB_LV,OECD.SDD.TPS,Productivity levels,productivity_levels
DSD_PDB@DF_PDB_ULC_Q,OECD.SDD.TPS,Productivity and unit labour costs,productivity_unit_labour_costs
DSD_PPP@DF_PPP,OECD.SDD.TPS,"PPP detailed results, 2020 onwards",ppp_detailed_results
DSD_PPP@DF_PPP_CPL,OECD.SDD.TPS,"PPP detailed results, Price level indices",ppp_price_level_indices
DSD_PPP@DF_PPP_NE,OECD.SDD.TPS,"PPP detailed results, Nominal expenditure",ppp_nominal_expenditure
DSD_PPP@DF_PPP_NEGDP,OECD.SDD.TPS,"PPP detailed results, Nominal expenditure as a percentage of GDP",ppp_expenditure_gdp_share
DSD_PPP@DF_PPP_NEPC,OECD.SDD.TPS,"PPP detailed results, Nominal expenditure per capita",ppp_nominal_expenditure_per_capita
DSD_PPP@DF_PPP_PPP,OECD.SDD.TPS,"PPP detailed results, Purchasing power parities",ppp_purchasing_power_parities
DSD_PPP@DF_PPP_RE,OECD.SDD.TPS,"PPP detailed results, Real expenditure in PPPs",ppp_real_expenditure
DSD_PPP@DF_PPP_REPC,OECD.SDD.TPS,"PPP detailed results, Real expenditure per capita in PPPs",ppp_real_expenditure_per_capita
DSD_PPP@DF_PPP_VI,OECD.SDD.TPS,"PPP detailed results, Volume indices of real expenditure per capita",ppp_volume_indices_per_capita
DSD_PPP_M@DF_PP_CPL_M,OECD.SDD.TPS,Monthly comparative price levels,monthly_comparative_price_levels
DSD_PRICES@DF_PRICES_ALL,OECD.SDD.TPS,"Consumer price indices (CPIs, HICPs), COICOP 1999",cpi_coicop_1999
DSD_PRICES@DF_PRICES_CONTRIB,OECD.SDD.TPS,Contribution to year-on-year inflation by COICOP 1999 by country,inflation_contribution_coicop_1999
DSD_PRICES@DF_PRICES_HICP,OECD.SDD.TPS,Eurostat harmonised index of consumer prices (HICP),eurostat_hicp
DSD_PRICES@DF_PRICES_HICP_IT_W,OECD.SDD.TPS,"Eurostat harmonised index of consumer prices (HICP), Item weights, All countries, All items",eurostat_hicp_item_weights
DSD_PRICES@DF_PRICES_N_CP01,OECD.SDD.TPS,"National CPI, Growth rate over one year, All countries, Food and non-alcoholic beverages, COICOP 1999",cpi_food_beverages_growth
DSD_PRICES@DF_PRICES_N_CP045_0722,OECD.SDD.TPS,"National CPI, Growth rate over one year, All countries, Energy, COICOP 1999",cpi_energy_growth
DSD_PRICES@DF_PRICES_N_IT_W,OECD.SDD.TPS,"National CPI, Item weights, COICOP 1999, All countries, All items",cpi_item_weights
DSD_PRICES@DF_PRICES_N_TXCP01_NRG,OECD.SDD.TPS,"National CPI, Growth rate over one year, All countries, All items less food and energy, COICOP 1999",cpi_excluding_food_energy_growth
DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL,OECD.SDD.TPS,"Consumer price indices (CPIs), COICOP 2018",cpi_all_items_coicop_2018
DSD_PRICES_COICOP2018@DF_PRICES_C2018_CONTRIB,OECD.SDD.TPS,Contribution to year-on-year inflation by COICOP 2018 by country,cpi_inflation_contributions_coicop_2018
DSD_PRICES_COICOP2018@DF_PRICES_C2018_N_CP01,OECD.SDD.TPS,"National CPI, Growth rate over one year, All countries, Food and non-alcoholic beverages, COICOP 2018",cpi_food_beverages_growth_coicop_2018
DSD_PRICES_COICOP2018@DF_PRICES_C2018_N_CP045_0722,OECD.SDD.TPS,"National CPI, Growth rate over one year, All countries, Energy, COICOP 2018",cpi_energy_growth_coicop_2018
DSD_PRICES_COICOP2018@DF_PRICES_C2018_N_IT_W,OECD.SDD.TPS,"National CPI, Item weights, COICOP 2018, All countries, All items",cpi_item_weights_coicop_2018
DSD_PRICES_COICOP2018@DF_PRICES_C2018_N_TXCP01_NRG,OECD.SDD.TPS,"National CPI, Growth rate over one year, All countries, All items less food and energy, COICOP 2018",cpi_excluding_food_energy_growth_coicop_2018
DSD_PRICES_EXC@DF_PRICES_EXCHANGE,OECD.SDD.TPS,"Consumer price indices (CPIs), exchange, API only,COICOP 1999",cpi_exchange_coicop_1999
DSD_PRICES_EXC_C18@DF_PRICES_EXCHANGE_COICOP18,OECD.SDD.TPS,"Consumer price indices (CPIs), exchange, API only,COICOP 2018",cpi_exchange_coicop_2018
DSD_RHPI@DF_RHPI_ALL,OECD.SDD.TPS,National and regional house price indices,house_price_indices
DSD_RHPI@DF_RHPI_TRANSACTIONS,OECD.SDD.TPS,National and regional housing transactions,housing_transactions
DSD_RHPI_TARGET@DF_RHPI_TARGET,OECD.SDD.TPS,"National and regional house price indices, headline indicators",house_price_headline
DSD_SDBSBSC_ISIC4@DF_SDBS_ISIC4,OECD.SDD.TPS,Structural business statistics by size class and economic activity (ISIC Rev. 4),business_by_size_activity
DSD_TEC_ISIC4@DF_TEC,OECD.SDD.TPS,Trade in goods by enterprise characteristics (for API users),trade_enterprise_characteristics
DSD_TEC_ISIC4@DF_TEC01,OECD.SDD.TPS,Trade in goods by enterprise characteristics by economic activity and size class,trade_by_activity_size
DSD_TEC_ISIC4@DF_TEC02,OECD.SDD.TPS,Trade in goods by enterprise characteristics by economic activity and concentration of trade (top enterprises),trade_by_activity_concentration
DSD_TEC_ISIC4@DF_TEC03,OECD.SDD.TPS,Trade in goods by enterprise characteristics by partner zones and countries,trade_by_partner_zones
DSD_TEC_ISIC4@DF_TEC04,OECD.SDD.TPS,Trade in goods by enterprise characteristics by number of partner countries and activity,trade_by_partner_countries
DSD_TEC_ISIC4@DF_TEC05,OECD.SDD.TPS,Trade in goods by enterprise characteristics by commodity groups (CPC),trade_by_commodity_groups
DSD_TEC_ISIC4@DF_TEC06,OECD.SDD.TPS,Trade in goods by enterprise characteristics by type of trader,trade_by_trader_type
DSD_TEC_ISIC4@DF_TEC07,OECD.SDD.TPS,Trade in goods by enterprise characteristics by ownership (domestic or foreign),trade_by_ownership
DSD_TEC_ISIC4@DF_TEC08,OECD.SDD.TPS,Trade in goods by enterprise characteristics by exports intensity,trade_by_export_intensity
DSD_TEC_ISIC4@DF_TEC09,OECD.SDD.TPS,Trade in goods by enterprise characteristics by activity sectors,trade_by_activity_sectors
DSD_TEC_ISIC4@DF_TEC10,OECD.SDD.TPS,Trade in goods by enterprise characteristics by partner countries and size-class,trade_by_partner_and_size
DSD_TIE@DF_TIE,OECD.SDD.TPS,Timely indicators of entrepreneurship by enterprise characteristics,timely_entrepreneurship_indicators
DSD_TIE@DF_TIE_AUS,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, Australia",timely_entrepreneurship_australia
DSD_TIE@DF_TIE_AUT,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, Austria",timely_entrepreneurship_austria
DSD_TIE@DF_TIE_BEL,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, Belgium",entrepreneurship_belgium
DSD_TIE@DF_TIE_BGR,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, Bulgaria",entrepreneurship_bulgaria
DSD_TIE@DF_TIE_CAN,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, Canada",entrepreneurship_canada
DSD_TIE@DF_TIE_CZE,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, Czechia",entrepreneurship_czechia
DSD_TIE@DF_TIE_DEU,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, Germany",entrepreneurship_germany
DSD_TIE@DF_TIE_DNK,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, Denmark",entrepreneurship_denmark
DSD_TIE@DF_TIE_ESP,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, Spain",entrepreneurship_spain
DSD_TIE@DF_TIE_EST,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, Estonia",entrepreneurship_estonia
DSD_TIE@DF_TIE_FIN,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, Finland",entrepreneurship_finland
DSD_TIE@DF_TIE_FRA,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, France",entrepreneurship_france
DSD_TIE@DF_TIE_GBR,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, United Kingdom",entrepreneurship_timely_gbr
DSD_TIE@DF_TIE_GRC,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, Greece",entrepreneurship_timely_grc
DSD_TIE@DF_TIE_HRV,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, Croatia",entrepreneurship_timely_hrv
DSD_TIE@DF_TIE_HUN,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, Hungary",entrepreneurship_timely_hun
DSD_TIE@DF_TIE_ISL,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, Iceland",entrepreneurship_timely_isl
DSD_TIE@DF_TIE_ITA,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, Italy",entrepreneurship_timely_ita
DSD_TIE@DF_TIE_LTU,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, Lithuania",entrepreneurship_timely_ltu
DSD_TIE@DF_TIE_NLD,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, Netherlands",entrepreneurship_timely_nld
DSD_TIE@DF_TIE_NOR,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, Norway",entrepreneurship_timely_nor
DSD_TIE@DF_TIE_NZL,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, New Zealand",entrepreneurship_timely_nzl
DSD_TIE@DF_TIE_POL,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, Poland",entrepreneurship_poland
DSD_TIE@DF_TIE_PRT,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, Portugal",entrepreneurship_portugal
DSD_TIE@DF_TIE_SGP,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, Singapore",entrepreneurship_singapore
DSD_TIE@DF_TIE_SVN,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, Slovenia",entrepreneurship_slovenia
DSD_TIE@DF_TIE_SWE,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, Sweden",entrepreneurship_sweden
DSD_TIE@DF_TIE_TUR,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, Türkiye",entrepreneurship_turkey
DSD_TIE@DF_TIE_USA,OECD.SDD.TPS,"Timely indicators of entrepreneurship by enterprise characteristics, United States",entrepreneurship_usa
DSD_VC@DF_VC_INV,OECD.SDD.TPS,Venture capital investments (market statistics),venture_capital_investments
DSD_BB_DATABASE@DF_BB_TEL_DATABASE,OECD.STI.DEP,Broadband and telecom databases,broadband_telecom
DSD_DEO_1@DF_DEO_1,OECD.STI.DEP,DEO part 1,development_effectiveness_overview
DSD_DEO_2@DF_DEO_2,OECD.STI.DEP,DEO part 2,digital_economy_outlook_2
DSD_DEO_3@DF_DEO_3,OECD.STI.DEP,DEO part 3,digital_economy_outlook_3
DSD_ICT_B@DF_BUSINESSES,OECD.STI.DEP,ICT Access and Usage by Businesses,ict_business_usage
DSD_ICT_HH_IND@DF_HH,OECD.STI.DEP,ICT Access and Usage by Households,ict_household_access
DSD_ICT_HH_IND@DF_IND,OECD.STI.DEP,ICT Access and Usage by Individuals,ict_individual_usage
DSD_TOOLKIT@DF_GD_DISTANCES,OECD.STI.DEP,Going Digital Toolkit - Data for the hero visualisation and country pages,going_digital_country_pages
DSD_TOOLKIT_10@DF_GD_BREAKDOWNS_10,OECD.STI.DEP,Going Digital Toolkit - Data for the breakdown visualisations - part 10,going_digital_breakdowns_10
DSD_TOOLKIT_11@DF_GD_BREAKDOWNS_11,OECD.STI.DEP,Going Digital Toolkit - Data for the breakdown visualisations - part 11,going_digital_breakdowns_11
DSD_TOOLKIT_12@DF_GD_BREAKDOWNS_12,OECD.STI.DEP,Going Digital Toolkit - Data for the breakdown visualisations - part 12,going_digital_breakdowns_12
DSD_TOOLKIT_13@DF_GD_BREAKDOWNS_13,OECD.STI.DEP,Going Digital Toolkit - Data for the breakdown visualisations - part 13,going_digital_breakdowns_13
DSD_TOOLKIT_1@DF_GD_BREAKDOWNS_1,OECD.STI.DEP,Going Digital Toolkit - Data for the breakdown visualisations - part 1,going_digital_breakdowns_1
DSD_TOOLKIT_2@DF_GD_BREAKDOWNS_2,OECD.STI.DEP,Going Digital Toolkit - Data for the breakdown visualisations - part 2,going_digital_breakdowns_2
DSD_TOOLKIT_3@DF_GD_BREAKDOWNS_3,OECD.STI.DEP,Going Digital Toolkit - Data for the breakdown visualisations - part 3,going_digital_breakdowns_3
DSD_TOOLKIT_4@DF_GD_BREAKDOWNS_4,OECD.STI.DEP,Going Digital Toolkit - Data for the breakdown visualisations - part 4,going_digital_breakdowns_4
DSD_TOOLKIT_5@DF_GD_BREAKDOWNS_5,OECD.STI.DEP,Going Digital Toolkit - Data for the breakdown visualisations - part 5,going_digital_breakdowns_5
DSD_TOOLKIT_6@DF_GD_BREAKDOWNS_6,OECD.STI.DEP,Going Digital Toolkit - Data for the breakdown visualisations - part 6,going_digital_breakdowns_6
DSD_TOOLKIT_7@DF_GD_BREAKDOWNS_7,OECD.STI.DEP,Going Digital Toolkit - Data for the breakdown visualisations - part 7,going_digital_breakdowns_7
DSD_TOOLKIT_8@DF_GD_BREAKDOWNS_8,OECD.STI.DEP,Going Digital Toolkit - Data for the breakdown visualisations - part 8,going_digital_breakdowns_8
DSD_TOOLKIT_9@DF_GD_BREAKDOWNS_9,OECD.STI.DEP,Going Digital Toolkit - Data for the breakdown visualisations - part 9,going_digital_breakdowns_9
DSD_TOOLKIT_DK@DF_NDSC,OECD.STI.DEP,Going Digital Toolkit Data Kitchen - Data for the National Digital Strategy Comprehensiveness,national_digital_strategy_comprehensiveness
DSD_TQ_SURVEY@DF_TRUTH_QUEST,OECD.STI.DEP,DSD_TQ_SURVEY@DF_TRUTH_QUEST,truth_quest_survey
DSD_BTIGE@DF_BTIGE,OECD.STI.PIE,Bilateral Trade in goods by end-use,bilateral_trade_end_use
DSD_ICIO_GHG_EXPD@DF_ICIO_GHG_EXPD_2023,OECD.STI.PIE,Greenhouse Gas Footprints (GHGFP): Emissions embodied in final demand by expenditure category,ghg_footprints_final_demand
DSD_ICIO_GHG_MAIN@DF_ICIO_GHG_MAIN_2023,OECD.STI.PIE,Greenhouse Gas Footprints (GHGFP): Principal indicators,ghg_footprints_principal
DSD_ICIO_GHG_ORGN@DF_ICIO_GHG_ORGN_2023,OECD.STI.PIE,Greenhouse Gas Footprints (GHGFP): Origin of emissions embodied in final demand,ghg_footprints_emissions_origin
DSD_ICIO_GHG_SCOPE@DF_ICIO_GHG_SCOPE_2023,OECD.STI.PIE,Greenhouse Gas Footprints (GHGFP): Emissions embodied in production by scope,ghg_footprints_production_scope
DSD_ICIO_GHG_TRADE@DF_ICIO_GHG_TRADE_2023,OECD.STI.PIE,Greenhouse Gas Footprints (GHGFP): Emissions embodied in bilateral trade,ghg_footprints_bilateral_trade
DSD_INDUSTRIAL_POLICY@DF_FIN,OECD.STI.PIE,QuIS Industrial policy financial instruments,quis_policy_financial_instruments
DSD_INDUSTRIAL_POLICY@DF_GRANTAX,OECD.STI.PIE,QuIS Industrial policy grants and tax expenditures,quis_policy_grants_tax
DSD_PATENTS@DF_PATENTS,OECD.STI.PIE,Patents by technology,patents_by_technology
DSD_PATENTS@DF_PATENTS_COINVENTOR,OECD.STI.PIE,Patents with foreign co-inventors,patents_foreign_coinventors
DSD_PATENTS@DF_PATENTS_DOMESTIC,OECD.STI.PIE,Domestic ownership of inventions made abroad,patents_domestic_ownership_abroad
DSD_PATENTS@DF_PATENTS_ENVIROMENT,OECD.STI.PIE,Environment-related technologies patents,patents_environment_tech
DSD_PATENTS@DF_PATENTS_FOREIGN,OECD.STI.PIE,Foreign ownership of domestic inventions,patents_foreign_ownership_domestic
DSD_PATENTS@DF_PATENTS_INDICATORS,OECD.STI.PIE,Indicators of international co-operation,patents_international_cooperation
DSD_PATENTS@DF_PATENTS_OECDSPECIFIC,OECD.STI.PIE,Patents in OECD selected technologies,patents_oecd_technologies
DSD_PATENTS@DF_PATENTS_WIPO,OECD.STI.PIE,Patents by WIPO technology domains,patents_wipo_domains
DSD_STAN@DF_STAN,OECD.STI.PIE,STAN Database for Structural Analysis,stan_structural_analysis
DSD_STAN@DF_STAN_2025,OECD.STI.PIE,"STAN Database for Structural Analysis, 2025 edition",stan_structural_analysis_2025
DSD_TIMBC_2023@DF_TIMBC_2023,OECD.STI.PIE,Trade in employment by workforce characteristics (TiMBC) 2023 edition,trade_employment_workforce_characteristics
DSD_TIM_2021@DF_TIM_2021,OECD.STI.PIE,Trade in employment (TiM) 2021 edition,trade_in_employment_2021
DSD_TIM_2023@DF_TIM_2023,OECD.STI.PIE,Trade in employment (TiM) 2023 edition,trade_in_employment_2023
DSD_TIVA_EXGRVA@DF_EXGRVA,OECD.STI.PIE,Trade in Value Added (TiVA) 2023 edition: Origin of value added in gross exports,tiva_value_added_exports
DSD_TIVA_FDVA@DF_FDVA,OECD.STI.PIE,Trade in Value Added (TiVA) 2023 edition: Origin of value added in final demand,tiva_value_added_final_demand
DSD_TIVA_IMGRVA@DF_IMGRVA,OECD.STI.PIE,Trade in Value Added (TiVA) 2023 edition: Origin of value added in gross imports,tiva_value_added_imports
DSD_TIVA_MAINLV@DF_MAINLV,OECD.STI.PIE,Trade in Value Added (TiVA) 2023 edition: Principal Indicators,tiva_principal_levels
DSD_TIVA_MAINSH@DF_MAINSH,OECD.STI.PIE,"Trade in Value Added (TiVA) 2023 edition: Principal Indicators, shares",tiva_principal_shares
DSD_ANBERD@DF_ANBERDi4,OECD.STI.STP,Analytical Business Enterprise R&D by ISIC Rev.4 industry (ANBERD database),business_rd_by_industry
DSD_BIBLIO@DF_BIBLIO,OECD.STI.STP,"Bibliometric indicators, by field",bibliometric_by_field
DSD_BIBLIO@DF_BIBLIO_COLLAB,OECD.STI.STP,Bibliometric indicators of international collaboration,bibliometric_international_collaboration
DSD_BIBLIO_F@DF_BIBLIO_F,OECD.STI.STP,Bibliometric indicators of implied bilateral mobility flows,bibliometric_bilateral_mobility_flows
DSD_COMPASS@DF_COMPASS_REITER,OECD.STI.STP,REITER.Stat,reiter_stat
DSD_COMPASS_KEY@DF_COMPASS_KEY,OECD.STI.STP,COMPASS Key Indicators,compass_key_indicators
DSD_MSTI@DF_MSTI,OECD.STI.STP,Main Science and Technology Indicators (MSTI database),main_science_technology_indicators
DSD_RDS_BERD@DF_BERD_INDU,OECD.STI.STP,Business enterprise R&D expenditure by industry,business_rd_expenditure_by_industry
DSD_RDS_BERD@DF_BERD_MA_SOF,OECD.STI.STP,Business enterprise R&D expenditure by main activity (focussed) and source of funds,business_rd_by_activity_and_funding
DSD_RDS_BERD@DF_BERD_MA_TOE,OECD.STI.STP,Business enterprise R&D expenditure by main activity (focussed) and type of expenditure,business_rd_by_activity_and_type
DSD_RDS_BERD@DF_BERD_SOF_SIZE,OECD.STI.STP,Business enterprise R&D expenditure by size class and by source of funds,business_rd_by_size_and_funding
DSD_RDS_GERD@DF_GERD_FORD,OECD.STI.STP,Gross domestic expenditure on R&D by sector of performance and field of R&D,gross_rd_by_sector_and_field
DSD_RDS_GERD@DF_GERD_SEO,OECD.STI.STP,Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,gross_rd_by_sector_and_objectives
DSD_RDS_GERD@DF_GERD_SOF,OECD.STI.STP,Gross domestic expenditure on R&D by sector of performance and source of funds,rd_expenditure_by_sector_and_source
DSD_RDS_GERD@DF_GERD_TOE,OECD.STI.STP,Gross domestic expenditure on R&D by sector of performance and type of expenditure,rd_expenditure_by_sector_and_type
DSD_RDS_GERD@DF_GERD_TORD,OECD.STI.STP,Gross domestic expenditure on R&D by sector of performance and type of R&D,rd_expenditure_by_sector_and_rd_type
